Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load
"[10063.266478044789, 28.460495563154176, 0.8457672274606378, 0.03841233487633389, -0.06365369356847195, -0.0015389999999999983, 0.26195951305306703]","[17181.401248741677, 28.460495563154176, 0.6809103267446736, 0.7717713768028025, 0.1821897437796378, 0.012549999999999999, 0.3558424082371296]",387.38281,112.374,0.8385098765295904,1650.0,4200.0
"[15069.833319187073, 28.460495563154176, 0.745589143344926, 0.25498496243704727, -0.02007487596226904, -0.007682999999999999, 0.26451908912401767]","[18801.071544534745, 28.460495563154176, 0.5799600993469263, 0.7871784950105192, 0.10183888309909049, 0.014811000000000001, 0.369161581531719]",387.42188,112.374,0.8385942153831025,1650.0,4200.0
"[14865.427606091149, 28.460495563154176, 0.7171467268911172, 0.16370613262451572, -0.036803932720704154, -0.020796999999999996, 0.2543296557442722]","[17818.164813700696, 28.460495563154176, 0.6890961900426558, 0.39184227455351683, -0.01664596799471629, 0.016848, 0.35935436117570635]",387.46094,112.374,0.8386785327488289,1650.0,4200.0
"[11740.669965788127, 28.460495563154176, 0.7920352638908927, 0.08790534056338561, -0.15409883134948174, -0.014673000000000002, 0.2695901557382985]","[18007.808357130038, 26.6191235131627, 0.7183914101834878, 0.32721429262157997, -0.1059817979493583, 0.017092, 0.36772004505601813]",387.5,112.374,0.8387628502133584,1650.0,4200.0
"[14442.297213652662, 27.21928127950858, 0.7853249249642507, 0.07173795129976179, -0.12403277713838162, -0.019223000000000004, 0.2819734017083881]","[20753.658605991324, 29.10216911179048, 0.564968755160733, 0.5010790112994519, 0.007533151893059712, 0.008624000000000003, 0.3817161859601974]",387.53906,112.374,0.8388471677766909,1650.0,4200.0
"[18787.848870017242, 27.21928127950858, 0.7246971544799671, 0.2348712016633816, -0.13760998818907746, -0.010294000000000005, 0.26971149690734353]","[18978.883364131907, 21.779486287708007, 0.6602546320567516, 0.9032143128175383, 0.19214148583371826, 0.004613, 0.36472848974408345]",387.57812,112.374,0.8389314854388268,1650.0,4200.0
"[15198.104571744243, 27.832970270664607, 0.7572310706073819, 0.887796420583153, -0.315842714862836, -0.008818999999999999, 0.2845074625365739]","[18183.962757084602, 37.19095101694245, 0.6760567434488691, 0.587185852748938, 0.054420187918845765, 0.0003630000000000022, 0.3587532483908682]",387.61719,112.374,0.8390158247865075,1650.0,4200.0
"[13653.507549377626, 27.832970270664607, 0.7195736367517802, 0.7205828234664144, -0.17554284894751643, -0.0065429999999999985, 0.2865265121258415]","[19299.37099589752, 28.460495563154176, 0.6493508430884783, 0.32965224255682113, -0.0134994067409377, 0.0005410000000000026, 0.37387387488162366]",387.65625,112.374,0.839100142646276,1650.0,4200.0
"[13998.023361506424, 27.832970270664607, 0.7299054934032128, 0.23963291245265506, 0.12224589391979386, -0.013136999999999998, 0.27416791247518374]","[19172.904245690173, 29.10216911179048, 0.7136515917466804, 0.1938299289222032, -0.08786692064601666, -0.002363999999999998, 0.3759818100706469]",387.69531,112.374,0.8391844606048479,1650.0,4200.0
"[15414.032040206766, 28.460495563154176, 0.7493110660439922, 0.30800281821407394, 0.06702524613198825, -0.011862000000000001, 0.2867729327464501]","[20762.582033809653, 28.460495563154176, 0.7199022124544497, 0.5916248649201066, -0.03148581959251371, 0.002543000000000001, 0.3830635588919938]",387.73438,112.374,0.8392688002490408,1650.0,4200.0
"[11567.892028679575, 27.832970270664607, 0.7333552794160527, 0.4366942314719209, -0.100675475963181, 0.007213999999999999, 0.27085263189417225]","[18930.93155556661, 27.832970270664607, 0.7334981886901297, 0.6502206807154605, 0.12507760090129028, 0.006474999999999998, 0.38320785661961576]",387.77344,112.374,0.8393531184052461,1650.0,4200.0
"[11144.96540522117, 29.10216911179048, 0.8279204596801921, 0.12190492036012301, -0.10707741334512723, 0.0014700000000000023, 0.2562664689341936]","[18924.22667807948, 29.10216911179048, 0.6729787460929034, 0.14959100317799257, 0.13230040943578875, 0.013348999999999996, 0.37141406973753704]",387.8125,112.374,0.8394374366602553,1650.0,4200.0
"[12647.867083590194, 28.460495563154176, 0.8996003971406044, -0.16822156957237278, 0.019441564657330743, 0.008706, 0.259383001686695]","[19326.778095949405, 38.02946240066889, 0.6773815305032715, 0.03887219782388618, 0.013587132038543899, 0.013818999999999998, 0.37362751001364986]",387.85156,112.374,0.8395217550140689,1650.0,4200.0
"[12615.559946271182, 26.6191235131627, 0.8323217325918187, -0.11241867597742061, -0.030732460600948315, 0.001157, 0.2539792714986796]","[17865.27056600465, 22.772642910514104, 0.6428658848384387, 0.2258305182737339, 0.003630174343475413, 0.013011, 0.3658567709896866]",387.89062,112.374,0.8396060734666871,1650.0,4200.0
"[15907.096428071673, 27.832970270664607, 0.8005731040645353, -0.06504673779435066, 0.02616848659709107, 0.008442999999999999, 0.2740806281936029]","[18664.47134704051, 27.832970270664607, 0.7330539476197026, 0.357658435502044, 0.008979478779652023, 0.006624, 0.3705763627432273]",387.92969,112.374,0.8396904136050525,1650.0,4200.0
"[15969.292471139706, 27.832970270664607, 0.6697771279651564, 0.3478343696203581, 0.0869632444742416, 0.005110000000000001, 0.27774270809510015]","[18212.773692552197, 26.032198621733908, 0.7164990538929211, 0.17979867513885806, -0.06702955925531132, -0.0013530000000000007, 0.375520239655601]",387.96875,112.374,0.8397747322553047,1650.0,4200.0
"[8937.30159552094, 27.832970270664607, 0.6539056397864829, 0.6273202263832842, -0.05233420075354938, -0.007731, 0.26503556485686974]","[17863.07368569162, 30.429244122173564, 0.734623444154172, 0.23365042231932032, -0.012962474171073077, 0.002872, 0.3730198380997986]",388.00781,112.374,0.8398590510043613,1650.0,4200.0
"[10635.242076540164, 27.832970270664607, 0.7030354504054164, 0.32098978294123715, -0.12150701816917821, 0.0022329999999999984, 0.29472635225069377]","[20047.931915055822, 27.832970270664607, 0.723781714261157, 0.16074584768030098, 0.04471692115818881, -0.0008669999999999954, 0.39003477448940366]",388.04688,112.374,0.8399433914392422,1650.0,4200.0
"[14449.246051698232, 27.832970270664607, 0.7188112343087101, 0.2177431303944508, -0.12545347990524813, 0.0008459999999999975, 0.30071548394454184]","[19235.083983857327, 27.832970270664607, 0.784268395497281, 0.009681770754499386, -0.02729285739108768, 0.0017280000000000034, 0.3883046948158108]",388.08594,112.374,0.8400277103859339,1650.0,4200.0
"[12801.977402580967, 123.96925780285828, 0.7199239209464089, 0.26863695266663745, -0.2299098977925744, -0.006365000000000001, 0.2769614626170941]","[16387.694888886024, 31.115305298264754, 0.7883752119779541, -0.028655131177067528, -0.04586133329716424, 0.001720000000000002, 0.36400301317434175]",388.125,112.374,0.8401120294314306,1650.0,4200.0
"[10196.221365485875, 27.832970270664607, 0.7125516353376549, 0.27511263319292434, 0.027390320856626887, 0.009240000000000002, 0.28099638147136347]","[17295.712634190833, 31.115305298264754, 0.7926620621172207, 0.10262039906849596, -0.08398466133511294, -0.006135999999999999, 0.3682607330465739]",388.16406,112.374,0.8401963485757324,1650.0,4200.0
"[13884.325510715551, 27.832970270664607, 0.7364869412199733, 0.23074614671784666, 0.1629486440767142, 0.036073, 0.28324090042047245]","[19520.74319494328, 27.832970270664607, 0.6335492380510815, 1.3302778478647959, 0.11534282192329859, -0.009910999999999998, 0.38497146787651676]",388.20312,112.374,0.8402806678188397,1650.0,4200.0
"[17059.52434258239, 27.832970270664607, 0.43755106744962813, 1.6730954575119377, -0.09691107388508033, 0.032228, 0.317739975476804]","[18532.419932097528, 37.19095101694245, 0.6667526276217556, 1.3258172966826738, 0.07892353759364701, -0.010987, 0.384625759448064]",388.24219,112.374,0.8403650087478978,1650.0,4200.0
"[14481.92389552354, 26.6191235131627, 0.3985597646026936, 1.7597974891779877, -0.18802490454226986, 0.031621, 0.3083341002208481]","[18691.57047661418, 37.19095101694245, 0.7756101855776547, 0.036300328783318125, -0.025737888538176493, -0.011081, 0.375408759139954]",388.28125,112.374,0.8404493281886409,1650.0,4200.0
"[13050.633623861215, 28.460495563154176, 0.7976078924864668, 0.030224120616810346, -0.13958241966503843, 0.037131, 0.27747496795026394]","[18401.352895349726, 38.02946240066889, 0.7089729978994532, 0.3450601355467149, 0.07958208282823734, -0.012187000000000005, 0.388038315158439]",388.32031,112.374,0.8405336477281898,1650.0,4200.0
"[17089.542588062148, 28.460495563154176, 0.7574622125132817, 0.1898656370301044, -0.1651448599175248, 0.010854999999999997, 0.28931601057494205]","[20066.17914663641, 28.460495563154176, 0.6718135083175598, 0.47823915994355115, 0.03685310624089434, -0.0036490000000000008, 0.37989741220361056]",388.35938,112.374,0.8406179889537659,1650.0,4200.0
"[16663.040725975927, 28.460495563154176, 0.7870696702642823, 0.46522115413682563, -0.2996138298387576, 0.005895999999999998, 0.25871293586521726]","[18872.064819127438, 28.460495563154176, 0.7392910643719703, 0.08962591041438417, 0.042328255062953214, 0.007225999999999999, 0.36774901893003054]",388.39844,112.374,0.8407023086909515,1650.0,4200.0
"[12376.479429801104, 27.21928127950858, 0.7964465291516626, 0.09043870356762795, -0.0030672800313939915, 0.010509000000000001, 0.2579305990358647]","[18268.246729508628, 29.758309904755187, 0.7494254270937127, 0.18686536667035503, 0.056242286592814605, 0.003576, 0.36419844346729435]",388.4375,112.374,0.8407866285269431,1650.0,4200.0
"[13249.58120834727, 28.460495563154176, 0.7793994976309906, -0.12506148550001273, 0.10696293871380955, 0.017429, 0.2654693936388901]","[15821.538185899997, 28.460495563154176, 0.7336986582448303, 0.37247946883449723, 0.10303337172605072, 0.0028079999999999997, 0.3410075235768267]",388.47656,112.374,0.8408709484617408,1650.0,4200.0
"[14996.34820647188, 27.832970270664607, 0.7349733799793434, 0.153145559735675, 0.190151015344064, 0.019172, 0.25035440562530553]","[16897.84906169942, 27.832970270664607, 0.6439153996892769, 0.2908346611492765, 0.029642201358724713, 0.003125, 0.3487959222453726]",388.51562,112.374,0.8409552684953444,1650.0,4200.0
"[12848.02622546183, 28.460495563154176, 0.7236989794266413, 0.37811910569714247, 0.0684662359508888, 0.008837000000000003, 0.2546026402671426]","[20752.954634966914, 28.460495563154176, 0.6984510078823949, 0.45230621361241363, -0.003582150837286927, 0.005779000000000003, 0.38729958708859996]",388.55469,112.374,0.8410396102151029,1650.0,4200.0
"[14409.96940330776, 28.460495563154176, 0.7835059232323649, 0.09437025503249785, -0.10357068191054947, 0.025783, 0.2509280014486227]","[20089.59185375268, 28.460495563154176, 0.6708766380512847, 0.586337873741281, 0.03806432839067089, 0.006551, 0.39407932881464364]",388.59375,112.374,0.8411239304463444,1650.0,4200.0
"[14139.142759092907, 29.10216911179048, 0.8392677636052048, -0.09958814825146334, -0.0026317745550420812, 0.017100999999999998, 0.2535027195100676]","[18309.010213061567, 29.10216911179048, 0.6562983562200433, 0.30335360806844935, 0.12456819920785808, 0.011193000000000002, 0.37242319443208693]",388.63281,112.374,0.8412082507763926,1650.0,4200.0
"[14413.188040872918, 27.832970270664607, 0.8132870988936773, -0.12171174759355807, 0.006672211204479521, 0.016160000000000004, 0.2809466326546734]","[20164.114473122052, 27.832970270664607, 0.7471969008509154, 0.2451233801528203, 0.0979156212261362, 0.010524, 0.37673476800529043]",388.67188,112.374,0.8412925927926714,1650.0,4200.0
"[15191.025767353362, 28.460495563154176, 0.8550283640703902, -0.23731140360591585, -0.0755586150548645, 0.014654999999999998, 0.2916966471781943]","[19755.682801414892, 27.832970270664607, 0.7381915141349513, 0.22550749566942407, -0.0005123641488601725, 0.0068049999999999986, 0.3765495757201168]",388.71094,112.374,0.8413769133203584,1650.0,4200.0
"[12734.363221703206, 27.832970270664607, 0.8242015459062252, -0.139274537803741, -0.05111703867371308, -0.0031500000000000018, 0.2728754431970748]","[18909.88531493915, 27.832970270664607, 0.730465859230563, 0.13116557847763044, 0.04798862677409263, 0.009873000000000003, 0.369603172160359]",388.75,112.374,0.8414612339468522,1650.0,4200.0
"[14196.519880924236, 29.10216911179048, 0.7571915143766204, -0.024323892475047515, 0.11082059021666112, 0.001432999999999999, 0.2763928463455594]","[20523.579091674343, 29.10216911179048, 0.7728445280972318, -0.11019576530815867, 0.0361748147674238, -0.005341000000000001, 0.3826336142042411]",388.78906,112.374,0.841545554672153,1650.0,4200.0
"[14920.000524871277, 27.832970270664607, 0.6183456440906161, 0.8687748597518672, -0.03699383080552678, 0.0003840000000000039, 0.2833635483685225]","[19872.09129188887, 27.832970270664607, 0.7004610383239073, 0.04797494909769817, 0.08036474598279655, -0.007997000000000006, 0.3856148272447521]",388.82812,112.374,0.8416298754962607,1650.0,4200.0
"[14797.538377979941, 28.460495563154176, 0.407330405754633, 1.6443797714805735, -0.059480283343405625, 0.0033120000000000024, 0.2833702607120232]","[20837.704114404605, 28.460495563154176, 0.6691158172754331, 0.31033399598126765, -0.01466482975342613, -0.008558999999999999, 0.390203460413923]",388.86719,112.374,0.8417142180067263,1650.0,4200.0
"[15279.191314748037, 26.6191235131627, 0.5605664911812751, 0.7276643743812334, 0.046412360789990406, 0.006358999999999998, 0.29340206904348853]","[20537.1105141645, 21.779486287708007, 0.7271580347993589, 0.3142664586133579, -0.059627677791066355, -0.006823999999999999, 0.3825541439116821]",388.90625,112.374,0.8417985390284739,1650.0,4200.0
"[10594.256118748714, 28.460495563154176, 0.742675589928244, 0.349671989417526, 0.05495252653830608, -0.0077290000000000015, 0.2858898871226473]","[19521.23819372967, 28.460495563154176, 0.7122754128358253, 0.3365700282444464, 0.09233641424381955, 0.007309999999999999, 0.3704015981337013]",388.94531,112.374,0.8418828601490289,1650.0,4200.0
"[11114.895124376508, 27.832970270664607, 0.8139193940323748, 0.16557255348899824, 0.13882670615304496, -0.008610000000000001, 0.27997418791738643]","[19950.799213874423, 27.832970270664607, 0.7100943156993489, 0.21836128967911916, 0.014559132972746846, 0.007409999999999998, 0.37614713331354793]",388.98438,112.374,0.841967202956018,1650.0,4200.0
"[12343.536561776906, 27.832970270664607, 0.8643535618494999, -0.19604490570726174, 0.1404645962920885, 0.004479, 0.28500381674461833]","[20002.672587691024, 27.832970270664607, 0.7197165690338243, 0.15921615885626084, -0.10065149128293291, 0.012295000000000004, 0.38445747485905385]",389.02344,112.374,0.8420515242742138,1650.0,4200.0
"[10639.909071743725, 27.832970270664607, 0.8144486664217377, -0.014589042155449317, 0.1309043075206909, 0.004583, 0.26172758951054437]","[18880.873485568765, 38.02946240066889, 0.775327357616749, 0.1370477166627233, -0.16637423328720824, 0.012615000000000001, 0.3743423870936873]",389.0625,112.374,0.842135845691217,1650.0,4200.0
"[10026.213492365128, 27.21928127950858, 0.8278611482111954, 0.010380347909372922, 0.032118947001213406, 0.003499999999999999, 0.2547122101509859]","[18617.656873734693, 25.45821483364418, 0.5973273502158052, 0.556525682592786, -0.1700086566053373, 0.014021000000000007, 0.3680021719487537]",389.10156,112.374,0.8422201672070283,1650.0,4200.0
"[11296.625667516913, 28.460495563154176, 0.8668814920538711, -0.02946083919939424, 0.12408250004596656, -0.013495000000000002, 0.28233848121536675]","[19037.740976024612, 28.460495563154176, 0.6120287584544422, 0.45733970294691906, -0.15795987766594824, 0.017830000000000002, 0.38014390051663327]",389.14062,112.374,0.8423044888216477,1650.0,4200.0
"[14986.51162400131, 28.460495563154176, 0.748274603659228, 0.23999682521736831, 0.15167253941195288, -0.028043999999999996, 0.272431899864902]","[18292.595862016846, 28.460495563154176, 0.8046137400866178, 0.17244120641162075, -0.09216127416142983, 0.007280999999999998, 0.37262758893968123]",389.17969,112.374,0.8423888321228281,1650.0,4200.0
"[13680.388624364132, 28.460495563154176, 0.7287877961144542, 0.3988581598051839, -0.03410195200603189, -0.028399, 0.26677202589289606]","[17444.39784998036, 37.19095101694245, 0.812543392687056, 0.14754897320938687, -0.09634826331236665, 0.0038879999999999995, 0.3682083967755217]",389.21875,112.374,0.842473153935089,1650.0,4200.0
"[11943.093044862322, 29.10216911179048, 0.6067198350781642, 0.695711252912325, 0.08831721288822598, -0.034956, 0.2953744370523624]","[19121.36634801041, 29.10216911179048, 0.7521358349351688, 0.2027921962716821, 0.017491570959154448, 0.0024300000000000003, 0.37953288276511693]",389.25781,112.374,0.8425574758461586,1650.0,4200.0
"[12019.981728796802, 29.10216911179048, 0.4942524868234699, 1.7399582853448523, -0.028008973276674096, -0.03355, 0.2944615823838485]","[20243.057543233863, 29.10216911179048, 0.6230921708816105, 0.5706591495009743, 0.08296782228893566, 0.0013989999999999992, 0.38459449527911865]",389.29688,112.374,0.842641819443865,1650.0,4200.0
"[11535.62227713162, 29.10216911179048, 0.6723715645699244, 1.423351231532525, -0.18823371091243019, -0.013899000000000002, 0.2833311963039016]","[19125.15850920149, 29.10216911179048, 0.6037431437429743, 0.5005736544996275, -0.05050779816321045, -0.0011329999999999982, 0.37780015790229626]",389.33594,112.374,0.8427261415525767,1650.0,4200.0
"[10588.374556933017, 27.832970270664607, 0.7849806974144141, 0.13679792278339908, -0.00648931351914955, 0.012859000000000002, 0.2761021787653984]","[19046.03539093484, 24.34793550567121, 0.7762875979879984, 0.18622049073612512, -0.07277266330790277, -0.006285000000000001, 0.3742814526195494]",389.375,112.374,0.842810463760097,1650.0,4200.0
"[12030.634221616263, 28.460495563154176, 0.6949089868531684, 0.7126367224810046, 0.2334965164920228, 0.00824, 0.2730529516412522]","[16586.701823094456, 28.460495563154176, 0.7147250360987932, 0.17890845460866522, -0.02752897569006163, -0.0037429999999999994, 0.35343965390289755]",389.41406,112.374,0.8428947860664263,1650.0,4200.0
"[12244.476926115023, 27.21928127950858, 0.7007450810250421, 0.6554697792567419, 0.22667702927660666, 0.016754, 0.2687978338528791]","[18449.689204194645, 27.832970270664607, 0.7014580220192564, 0.18220635754088033, -0.018090538023715578, -0.0027479999999999983, 0.36539077231917066]",389.45312,112.374,0.8429791084715648,1650.0,4200.0
"[10536.187191410518, 29.10216911179048, 0.8300887659265082, 0.04092421693242798, -0.02156636254947254, 0.011771999999999998, 0.25644224694070983]","[19030.631427475622, 29.10216911179048, 0.6906154642879155, 0.2355223146119858, -0.04665639225294391, -0.0005679999999999997, 0.38516414861199116]",389.49219,112.374,0.8430634525634673,1650.0,4200.0
"[11171.360453069075, 27.832970270664607, 0.7072526516733593, 0.34768009799466615, 0.050886408493654334, 0.004682000000000002, 0.26599681741705106]","[18227.898461204004, 29.10216911179048, 0.6718555478214275, 0.5716108983702362, 0.05699209348871325, -0.002536000000000001, 0.3743264226634289]",389.53125,112.374,0.843147775166249,1650.0,4200.0
"[11810.553557458657, 27.832970270664607, 0.7006109781869243, 0.39982718803432693, -0.0740815414284186, 0.018888, 0.2723501339379146]","[18684.65153646893, 22.772642910514104, 0.6776136835495083, 0.5626604422775574, 0.08521561644867819, -0.005368000000000001, 0.38025646684310316]",389.57031,112.374,0.84323209786784,1650.0,4200.0
"[13871.78742013231, 28.460495563154176, 0.7842728629205824, 0.20861175176011937, -0.16712873067193737, -0.004808000000000001, 0.2639123929185592]","[18560.076392973468, 38.88687895679381, 0.7083429829211749, 0.13378875853516536, 0.007245570081803026, 0.004322000000000003, 0.3761808080112541]",389.60938,112.374,0.8433164422562716,1650.0,4200.0
"[12664.430667582274, 29.10216911179048, 0.7036036981908762, 0.3792510961195963, 0.027568088297120586, 0.00466, 0.24881594884572814]","[18160.080587814962, 29.10216911179048, 0.6996062124849395, 0.2115417777432116, 0.0678219954639896, 0.007990999999999996, 0.36956804910462704]",389.64844,112.374,0.8434007651555068,1650.0,4200.0
"[13749.377820606363, 29.758309904755187, 0.6970265747916146, 0.4889095683039155, 0.05959667541466083, 0.006376, 0.2624351246003477]","[19635.488520341754, 29.758309904755187, 0.5689884319034475, 0.6761410218097001, 0.030178403612902527, 0.0036939999999999963, 0.3781362722141318]",389.6875,112.374,0.8434850881535516,1650.0,4200.0
"[14682.90136772646, 29.10216911179048, 0.6258916856628649, 0.6464149232278551, -0.1569493357166464, -0.0039679999999999984, 0.2811618839316596]","[19175.475447460092, 29.10216911179048, 0.5641536597082015, 1.022730546459666, 0.06756399540325492, 0.0003509999999999975, 0.37910251885077206]",389.72656,112.374,0.8435694112504064,1650.0,4200.0
"[16101.943603329297, 28.460495563154176, 0.7183826498032546, 0.6255373844665058, -0.1999985718006667, 0.028079999999999997, 0.27760984420585666]","[20834.00201675919, 28.460495563154176, 0.46750271258424486, 1.5414744553539972, 0.04331188816011006, -0.0027699999999999995, 0.3903861384578095]",389.76562,112.374,0.8436537344460707,1650.0,4200.0
"[15612.224668541772, 28.460495563154176, 0.617009619283307, 0.6034213110875939, -0.1120355769995975, 0.022014, 0.2805272960052194]","[20940.544542611533, 28.460495563154176, 0.4347606229287091, 1.1177350425355543, -0.026783027610245525, 0.0029220000000000014, 0.38283806487338745]",389.80469,112.374,0.8437380793287029,1650.0,4200.0
"[17950.298998933966, 26.6191235131627, 0.5965730742541484, 0.6764516003883561, -0.003244988703197665, 0.019354, 0.27707068896583054]","[19941.45030412648, 38.88687895679381, 0.7185570908215679, 0.20833610998784113, -0.04053387939697506, 0.004125000000000002, 0.3781114219049723]",389.84375,112.374,0.8438224027220129,1650.0,4200.0
"[16409.292751836307, 27.832970270664607, 0.8586730395030033, 0.10903996871443145, 0.2743520290894479, 0.022045000000000002, 0.2655662120357181]","[20602.187900408884, 27.832970270664607, 0.7053298965550214, 0.45075880720346984, -0.055905596051551695, 0.0009790000000000014, 0.3723997295366902]",389.88281,112.374,0.8439067262141331,1650.0,4200.0
"[18238.38160484945, 27.832970270664607, 0.7584509438571555, 0.06592424614094661, 0.14815570644878198, 0.027096, 0.2638704431799818]","[17317.00277923236, 27.832970270664607, 0.6353030016103394, 0.34867683756919865, -0.039960431769881975, 0.0011450000000000013, 0.346913409909447]",389.92188,112.374,0.8439910713932971,1650.0,4200.0
"[24757.63891310623, 27.832970270664607, 0.6922526516538896, 0.011520400563198141, 0.05282781856503613, 0.007578, 0.2649626877807515]","[17459.925637588454, 38.02946240066889, 0.6742664471230242, 0.08658955142589697, -0.039159177088759045, 0.0031240000000000013, 0.35410434990832856]",389.96094,112.374,0.8440753950830633,1650.0,4200.0
"[16039.840332703736, 27.832970270664607, 0.7635491101339114, 0.03195391171722228, 0.020899737301442112, -0.046859000000000005, 0.25504041859869975]","[16766.336080309226, 27.832970270664607, 0.7220395918292415, 0.20739286972672755, 0.0015452472467826545, 0.013087, 0.34809634216837154]",390.0,112.374,0.8441597188716399,1650.0,4200.0
"[13383.381973763193, 27.832970270664607, 0.7981073155861117, -0.07287285445336122, -0.01328457682131874, -0.039265999999999995, 0.2547792951634807]","[18766.076597093917, 27.832970270664607, 0.7511464248421224, 0.37591786960821505, 0.10945045692042128, 0.013921999999999999, 0.3692306838766247]",390.03906,112.374,0.8442440427590273,1650.0,4200.0
"[16650.252215312248, 27.832970270664607, 0.697887561245194, 0.14675191216013905, -0.09782131442840927, -0.042519999999999995, 0.2778230184847901]","[21332.720890195014, 27.832970270664607, 0.8138691553830104, 0.040879516524428894, 0.17726138347215853, 0.013047, 0.3915743643179415]",390.07812,112.374,0.8443283667452254,1650.0,4200.0
"[15480.66927923749, 28.460495563154176, 0.6520548403002228, 0.46115466693292717, -0.15193803515119675, -0.040238, 0.25993725657550515]","[21234.014605430544, 28.460495563154176, 0.8381650446004021, -0.07334729855787092, 0.11676707638451145, 0.018157999999999994, 0.38353488112034867]",390.11719,112.374,0.8444127124185948,1650.0,4200.0
"[9650.224029513603, 27.832970270664607, 0.7842728628001534, -0.06716066952354183, -0.0557778941173049, -0.006761000000000001, 0.22789854733850323]","[20514.487678987833, 38.88687895679381, 0.7443401738400819, 0.16229281680793983, -0.07114110704596105, 0.005983, 0.3755291316409421]",390.15625,112.374,0.8444970366024402,1650.0,4200.0
"[11702.51697029897, 29.10216911179048, 0.8660577592068135, 0.02696816809698177, -0.24811904314932098, -0.003149999999999999, 0.2632128786742776]","[19166.59930906953, 29.10216911179048, 0.678244327364909, 0.09437975433674062, -0.057982059073515516, -0.0037400000000000003, 0.37537761574180206]",390.19531,112.374,0.8445813608850968,1650.0,4200.0
"[11666.125930465752, 29.10216911179048, 0.7714483212698305, -0.025232285135921906, -0.1668100075686124, -0.00040199999999999925, 0.2763774057263003]","[19345.146457270872, 29.10216911179048, 0.8066068961172704, -0.09665825038727016, -0.028510531496428883, -0.003297, 0.3796887156487535]",390.23438,112.374,0.8446657068550006,1650.0,4200.0
"[9052.485532201194, 28.460495563154176, 0.5852006565811724, 0.43350455450000336, 0.1364781820826738, -0.002213999999999999, 0.2708241868888375]","[17537.618495668063, 28.460495563154176, 0.7930944535454431, 0.06071855777573365, -0.07247488646025332, -0.0025210000000000007, 0.36095432059888133]",390.27344,112.374,0.8447500313353051,1650.0,4200.0
"[8301.736816865603, 26.6191235131627, 0.6544206402558833, 0.7930227683312614, 0.11310539206271349, -0.0018400000000000016, 0.2581406058720712]","[15947.288494393386, 29.10216911179048, 0.7165029906882204, 0.2997101935244797, 0.015873460488193047, -0.0013770000000000002, 0.3464822201369069]",390.3125,112.374,0.8448343559144211,1650.0,4200.0
"[8210.884298463914, 28.460495563154176, 0.7902237906285701, 0.16942341712551423, -0.05568039602807973, 0.007647, 0.2662288721964618]","[17118.031424074645, 28.460495563154176, 0.725569146217558, 0.1735873220976223, 0.020657081881021354, -0.005566999999999998, 0.3561302395346399]",390.35156,112.374,0.8449186805923488,1650.0,4200.0
"[11132.810599328739, 28.460495563154176, 0.7251106262048785, 0.4470191634788976, 0.15728615722846245, 0.013738, 0.2968381164136439]","[18207.48990776507, 28.460495563154176, 0.7619214514443482, 0.006780441198809495, 0.02773973896544897, -0.006552999999999998, 0.3678276650702065]",390.39062,112.374,0.8450030053690885,1650.0,4200.0
"[11144.63676310272, 28.460495563154176, 0.6607266006918865, 0.8339340592897719, 0.20274313077549805, 0.01803, 0.27929619599987393]","[17232.68693592533, 28.460495563154176, 0.6749727070795671, 0.13054432120917658, 0.019923476928748723, -0.004604999999999999, 0.35607997553218296]",390.42969,112.374,0.8450873518332018,1650.0,4200.0
"[10475.38652750213, 27.832970270664607, 0.6888529618463256, 0.080731989556321, -0.018260598673316038, 0.023374, 0.2629800070803862]","[18061.113251195868, 28.460495563154176, 0.6237758190025986, 0.5968677531698443, -0.20818893191811988, -0.007381000000000002, 0.3751618821775475]",390.46875,112.374,0.8451716768075904,1650.0,4200.0
"[10014.68287064636, 27.832970270664607, 0.648968284989898, 0.2053914760641864, 0.009776287719239881, 0.018836, 0.2800745670424218]","[20730.8251305488, 27.832970270664607, 0.7502697009304553, 0.3448666165512644, -0.20081728472057134, -0.0073520000000000035, 0.3963307306984913]",390.50781,112.374,0.8452560018807909,1650.0,4200.0
"[9596.427285628082, 27.832970270664607, 0.6197399936043244, 0.3892504116301776, 0.09707736551030562, -0.0003179999999999996, 0.27313832553488354]","[20141.725446572957, 27.832970270664607, 0.694954726465558, 0.3660924952881479, -0.0982098828887848, -0.0001940000000000026, 0.38106020831884296]",390.54688,112.374,0.8453403486414419,1650.0,4200.0
"[13090.001812030652, 27.832970270664607, 0.6163420678053337, 0.299322723821454, 0.18283022844338698, 0.011814000000000003, 0.2503977743591185]","[19414.231759939543, 29.10216911179048, 0.6572068836718803, 0.47054840733027925, -0.02233500039479407, 0.005200999999999999, 0.375763468952212]",390.58594,112.374,0.8454246739122919,1650.0,4200.0
"[12377.345234766019, 27.21928127950858, 0.6395826328769354, 0.5599407209484761, -0.11425737836965176, 0.017772000000000003, 0.2847379251452114]","[17665.91722731341, 27.21928127950858, 0.6198409048023314, 0.3956787252583811, -0.04876621588760264, 0.006467999999999996, 0.372683387040528]",390.625,112.374,0.8455089992819549,1650.0,4200.0
